Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
"﻿韩泽琼",﻿韩泽琼,,0,1,1,0,1,1,1,1,1,0,0,0.048561,0,0.030292,0,1,0,0
"顾益萌",顾益萌,,2,0,2,3,0,3,0,0,0,0,0.155083,0,0,0.06176,0,0,0,0.008846
"韩泽琼",韩泽琼,,0,5,5,0,9,9,5,0.4,0.567857,0,0,0.446712,0,0.030292,0,12,0.05,0
"马晓晴-",马晓晴-,,4,5,9,6,8,14,3,0.578947,0.666667,31,0.16725,0.095251,2,0.087116,0,10,0.3,1
"映雪斋主人",映雪斋主人,,2,3,5,2,5,7,4,0.44,0.55303,13.5,0.169704,0.332325,1,0.050361,0,10,0.083333,0.44672
"白桦林xf",白桦林xf,,4,0,4,7,0,7,0,0,0,0,0.490865,0,1,0.072817,0,3,0.083333,0.403452
JOEY-76,JOEY-76,,1,0,1,2,0,2,0,0,0,0,0.139878,0,0,0.035537,0,11,0,0.004423
"薰华",薰华,,1,4,5,1,8,9,1,1,1,15.5,0.029826,0.508633,3,0.045116,0,6,0,0.442297
"紫菜虫",紫菜虫,,3,0,3,5,0,5,0,0,0,0,0.471086,0,0,0.050507,0,2,0,0.201873
Lilyiamooc,Lilyiamooc,,0,5,5,0,7,7,1,1,1,0,0,0.549114,3,0.030292,0,13,0,0
PlaymakerLY,PlaymakerLY,,1,0,1,1,0,1,0,0,0,0,0.029826,0,2,0.045116,0,8,0,0.442297
mooc9266941095937613,mooc9266941095937613,,2,0,2,3,0,3,0,0,0,0,0.331208,0,3,0.045262,0,5,0,0.19745
"情话mooc20",情话mooc20,,2,0,2,3,0,3,0,0,0,0,0.331208,0,3,0.045262,0,4,0,0.19745
"大梦想家23",大梦想家23,,2,2,4,6,5,11,3,0.44,0.515152,6,0.074835,0.058063,2,0.061182,0,10,0.5,0.55328
July1994,July1994,,2,0,2,3,0,3,0,0,0,0,0.21695,0,3,0.051603,0,7,0,0.115405
stach,stach,,1,3,4,2,4,6,3,0.458333,0.560606,4,0.018182,0.143736,2,0.056607,0,10,0.333333,0.245141
yyqxqw,yyqxqw,,0,2,2,0,3,3,1,1,1,0,0,0.279954,1,0.030292,0,14,0,0
"南南mooc115",南南mooc115,,0,1,1,0,2,2,1,1,1,0,0,0.126251,1,0.030292,0,15,0,0
timmy_king,timmy_king,,4,0,4,8,0,8,0,0,0,0,0.403196,0,1,0.089315,0,9,0,0.214848
